139905,1328,"ADV_FREE_REFERRAL","2014-10-07 05:51:52"
302790,3900,"ADV_LIKE_FACEBOOK","2014-11-22 21:12:21"
280802,4113,"ADV_FREE_REFERRAL","2014-10-07 01:34:28"
113912,1372,"ADV_DONATION_CHARITY","2014-10-15 09:35:16"
257282,33,"ADV_FREE_REFERRAL","2014-10-25 19:23:52"
278005,463,"ADV_LIKE_FACEBOOK","2014-12-16 22:47:17"
125600,1,"ADV_FREE_REFERRAL","2014-12-18 06:05:45"
373059,2641,"ADV_FREE_REFERRAL","2014-10-24 13:44:19"
224554,3871,"ADV_FREE_REFERRAL","2014-12-12 18:53:53"
308794,587,"ADV_FREE_REFERRAL","2014-10-29 09:46:18"
200354,4197,"ADV_LIKE_FACEBOOK","2014-12-19 09:48:05"
300641,3433,"ADV_FREE_REFERRAL","2014-12-23 15:33:32"
365589,922,"ADV_DONATION_CHARITY","2014-11-18 10:08:50"
106904,537,"ADV_FREE_REFERRAL","2014-11-17 07:53:27"
74505,691,"ADV_LIKE_FACEBOOK","2014-12-19 04:49:43"
27467,166,"ADV_LIKE_FACEBOOK","2014-12-13 09:40:53"
327514,1464,"ADV_LIKE_FACEBOOK","2014-10-14 22:50:14"
462616,1194,"ADV_DONATION_CHARITY","2014-11-24 16:34:18"
346321,896,"ADV_FREE_REFERRAL","2014-12-02 19:12:58"
114285,3850,"ADV_LIKE_FACEBOOK","2014-10-03 18:18:51"
391944,2719,"ADV_DONATION_CHARITY","2014-10-14 08:32:42"
52451,15,"ADV_FREE_REFERRAL","2014-10-06 16:13:01"
268444,2748,"ADV_DONATION_CHARITY","2014-11-24 10:47:12"
402979,472,"ADV_LIKE_FACEBOOK","2014-10-28 00:03:00"
127848,4277,"ADV_FREE_REFERRAL","2014-12-01 22:53:42"
34055,2239,"ADV_DONATION_CHARITY","2014-11-14 05:03:42"
397768,1167,"ADV_LIKE_FACEBOOK","2014-10-29 03:46:01"
82601,2796,"ADV_DONATION_CHARITY","2014-11-10 20:45:54"
62986,464,"ADV_FREE_REFERRAL","2014-12-23 09:05:12"
463253,83,"ADV_FREE_REFERRAL","2014-11-27 02:24:09"
429061,555,"ADV_LIKE_FACEBOOK","2014-10-18 16:04:52"
272481,1690,"ADV_DONATION_CHARITY","2014-11-12 11:47:28"
424846,1521,"ADV_FREE_REFERRAL","2014-12-04 15:50:38"
454052,1958,"ADV_DONATION_CHARITY","2014-10-14 07:34:34"
280246,654,"ADV_LIKE_FACEBOOK","2014-11-07 05:26:13"
437684,116,"ADV_LIKE_FACEBOOK","2014-10-13 00:53:10"
27751,249,"ADV_LIKE_FACEBOOK","2014-11-07 10:16:49"
192906,3953,"ADV_LIKE_FACEBOOK","2014-12-01 22:26:56"
185348,4797,"ADV_LIKE_FACEBOOK","2014-12-30 23:25:22"
273204,3606,"ADV_LIKE_FACEBOOK","2014-12-27 23:51:56"
146598,4317,"ADV_LIKE_FACEBOOK","2014-11-08 07:09:38"
309147,566,"ADV_DONATION_CHARITY","2014-10-02 16:00:05"
276230,3242,"ADV_FREE_REFERRAL","2014-12-16 10:38:26"
339219,2562,"ADV_FREE_REFERRAL","2014-12-14 14:03:11"
171012,403,"ADV_FREE_REFERRAL","2014-11-14 11:28:45"
446897,4287,"ADV_FREE_REFERRAL","2014-12-24 06:41:09"
266070,2048,"ADV_DONATION_CHARITY","2014-11-08 21:17:46"
382847,1,"ADV_FREE_REFERRAL","2014-12-11 07:06:49"
477925,174,"ADV_DONATION_CHARITY","2014-11-05 09:51:44"
29029,3493,"ADV_DONATION_CHARITY","2014-11-15 08:09:31"
278354,4818,"ADV_FREE_REFERRAL","2014-12-25 03:58:35"
430247,387,"ADV_FREE_REFERRAL","2014-12-04 22:19:07"
9405,3025,"ADV_FREE_REFERRAL","2014-10-17 04:07:59"
412600,1942,"ADV_LIKE_FACEBOOK","2014-10-25 18:50:01"
434208,17,"ADV_LIKE_FACEBOOK","2014-12-16 15:21:27"
21695,2,"ADV_LIKE_FACEBOOK","2014-11-23 04:29:57"
145471,538,"ADV_LIKE_FACEBOOK","2014-12-05 04:38:03"
376228,2512,"ADV_LIKE_FACEBOOK","2014-10-29 05:41:31"
352872,808,"ADV_DONATION_CHARITY","2014-10-08 08:45:38"
17159,253,"ADV_FREE_REFERRAL","2014-11-28 06:39:19"
337856,3746,"ADV_LIKE_FACEBOOK","2014-10-25 09:45:26"
373314,4241,"ADV_DONATION_CHARITY","2014-12-26 12:02:56"
146656,247,"ADV_FREE_REFERRAL","2014-12-14 14:04:15"
475472,3093,"ADV_FREE_REFERRAL","2014-11-15 12:31:11"
241147,984,"ADV_DONATION_CHARITY","2014-11-13 18:22:31"
28411,53,"ADV_LIKE_FACEBOOK","2014-12-05 15:43:36"
115699,54,"ADV_LIKE_FACEBOOK","2014-11-28 20:42:09"
129603,713,"ADV_FREE_REFERRAL","2014-12-02 15:31:33"
325583,3430,"ADV_DONATION_CHARITY","2014-11-06 11:31:18"
437788,471,"ADV_LIKE_FACEBOOK","2014-10-30 07:31:36"
111887,3221,"ADV_FREE_REFERRAL","2014-12-12 09:32:46"
244193,284,"ADV_LIKE_FACEBOOK","2014-12-10 05:34:27"
330368,2193,"ADV_FREE_REFERRAL","2014-11-02 02:22:36"
72138,571,"ADV_FREE_REFERRAL","2014-10-25 23:51:03"
363074,3618,"ADV_LIKE_FACEBOOK","2014-11-26 23:41:31"
234057,391,"ADV_FREE_REFERRAL","2014-11-27 11:52:46"
286367,1107,"ADV_FREE_REFERRAL","2014-10-26 18:33:20"
298508,1967,"ADV_LIKE_FACEBOOK","2014-11-11 10:27:58"
267204,1196,"ADV_FREE_REFERRAL","2014-12-17 10:13:54"
222292,2428,"ADV_DONATION_CHARITY","2014-11-29 15:04:44"
436071,4977,"ADV_LIKE_FACEBOOK","2014-11-16 01:50:45"
469599,2272,"ADV_FREE_REFERRAL","2014-12-01 02:48:19"
197967,2763,"ADV_FREE_REFERRAL","2014-10-27 09:45:30"
369248,2980,"ADV_DONATION_CHARITY","2014-12-03 15:58:01"
367404,967,"ADV_FREE_REFERRAL","2014-12-23 08:22:03"
190683,406,"ADV_LIKE_FACEBOOK","2014-10-25 04:35:56"
824,744,"ADV_REDUCED_1DAY","2014-12-18 08:15:16"
259396,416,"ADV_DONATION_CHARITY","2014-10-08 04:46:38"
72312,94,"ADV_DONATION_CHARITY","2014-11-23 11:55:01"
136258,2599,"ADV_LIKE_FACEBOOK","2014-12-22 07:55:46"
349766,491,"ADV_LIKE_FACEBOOK","2014-10-26 16:25:07"
265360,348,"ADV_LIKE_FACEBOOK","2014-11-11 09:12:06"
428751,2552,"ADV_FREE_REFERRAL","2014-12-08 17:07:04"
299256,4090,"ADV_FREE_REFERRAL","2014-12-11 19:09:37"
42003,3460,"ADV_LIKE_FACEBOOK","2014-10-20 06:07:19"
395302,832,"ADV_FREE_REFERRAL","2014-10-01 22:15:35"
83126,4132,"ADV_LIKE_FACEBOOK","2014-11-30 07:34:48"
127669,3035,"ADV_DONATION_CHARITY","2014-12-13 16:02:02"
480925,706,"ADV_LIKE_FACEBOOK","2014-11-05 20:16:12"
383605,3474,"ADV_LIKE_FACEBOOK","2014-11-14 01:34:32"
64237,222,"ADV_FREE_REFERRAL","2014-12-21 14:35:59"
298276,656,"ADV_LIKE_FACEBOOK","2014-11-10 20:35:51"
33953,3534,"ADV_FREE_REFERRAL","2014-10-02 07:18:26"
221058,1380,"ADV_FREE_REFERRAL","2014-11-29 09:15:25"
401127,4182,"ADV_LIKE_FACEBOOK","2014-11-07 18:24:37"
427612,703,"ADV_DONATION_CHARITY","2014-11-16 05:34:57"
141794,1453,"ADV_FREE_REFERRAL","2014-10-20 16:06:17"
65675,120,"ADV_DONATION_CHARITY","2014-11-16 13:47:59"
276972,3666,"ADV_FREE_REFERRAL","2014-12-16 12:04:45"
459285,2279,"ADV_FREE_REFERRAL","2014-11-25 03:12:32"
87875,127,"ADV_FREE_REFERRAL","2014-10-02 19:35:44"
261884,311,"ADV_LIKE_FACEBOOK","2014-12-28 22:48:48"
200538,2587,"ADV_LIKE_FACEBOOK","2014-10-10 00:04:16"
466130,303,"ADV_DONATION_CHARITY","2014-11-20 18:50:10"
11267,2286,"ADV_LIKE_FACEBOOK","2014-12-13 13:01:10"
323054,1615,"ADV_FREE_REFERRAL","2014-11-07 22:30:15"
412793,462,"ADV_FREE_REFERRAL","2014-10-03 11:42:09"
204899,38,"ADV_FREE_REFERRAL","2014-10-04 23:59:34"
313824,152,"ADV_LIKE_FACEBOOK","2014-12-30 18:35:09"
163150,3922,"ADV_FREE_REFERRAL","2014-12-29 20:53:25"
286211,474,"ADV_LIKE_FACEBOOK","2014-12-18 10:23:44"
348828,1567,"ADV_LIKE_FACEBOOK","2014-12-12 23:35:36"
420498,2344,"ADV_FREE_REFERRAL","2014-12-03 10:09:56"
48150,2456,"ADV_FREE_REFERRAL","2014-12-25 03:33:16"
334841,4292,"ADV_LIKE_FACEBOOK","2014-10-18 06:42:19"
232280,77,"ADV_FREE_REFERRAL","2014-11-14 12:46:34"
484618,1882,"ADV_LIKE_FACEBOOK","2014-12-15 16:58:31"
58391,2088,"ADV_FREE_REFERRAL","2014-11-10 11:05:15"
471730,209,"ADV_FREE_REFERRAL","2014-11-04 18:51:41"
474429,23,"ADV_DONATION_CHARITY","2014-10-14 13:19:32"
454437,1845,"ADV_LIKE_FACEBOOK","2014-11-20 03:16:36"
126473,4449,"ADV_FREE_REFERRAL","2014-10-08 14:44:26"
430107,263,"ADV_FREE_REFERRAL","2014-11-08 05:08:34"
138297,744,"ADV_FREE_REFERRAL","2014-12-02 09:37:33"
168252,433,"ADV_FREE_REFERRAL","2014-12-11 05:13:51"
437231,887,"ADV_FREE_REFERRAL","2014-10-26 07:03:05"
270909,4710,"ADV_LIKE_FACEBOOK","2014-10-24 10:29:33"
488757,947,"ADV_FREE_REFERRAL","2014-11-29 10:09:54"
378794,4167,"ADV_DONATION_CHARITY","2014-10-25 18:22:57"
379928,75,"ADV_DONATION_CHARITY","2014-12-11 03:41:33"
159761,2898,"ADV_FREE_REFERRAL","2014-12-08 22:23:40"
110262,2091,"ADV_FREE_REFERRAL","2014-11-12 16:48:35"
346194,3090,"ADV_LIKE_FACEBOOK","2014-10-12 14:05:41"
293946,2300,"ADV_FREE_REFERRAL","2014-10-13 15:38:30"
21284,914,"ADV_LIKE_FACEBOOK","2014-12-11 19:41:05"
65629,3618,"ADV_LIKE_FACEBOOK","2014-11-30 00:41:09"
383987,2295,"ADV_DONATION_CHARITY","2014-12-19 18:44:24"
434615,743,"ADV_LIKE_FACEBOOK","2014-12-07 21:55:46"
189216,3158,"ADV_FREE_REFERRAL","2014-12-22 14:15:51"
254922,1484,"ADV_FREE_REFERRAL","2014-12-18 01:08:41"
381908,86,"ADV_FREE_REFERRAL","2014-11-27 04:35:35"
379550,1249,"ADV_DONATION_CHARITY","2014-11-05 19:15:32"
152026,2927,"ADV_LIKE_FACEBOOK","2014-11-27 16:35:48"
367024,12,"ADV_FREE_REFERRAL","2014-10-05 03:15:49"
312816,3477,"ADV_DONATION_CHARITY","2014-10-25 02:27:02"
398049,795,"ADV_FREE_REFERRAL","2014-10-04 17:48:13"
360529,348,"ADV_LIKE_FACEBOOK","2014-12-11 00:59:12"
7861,4123,"ADV_FREE_REFERRAL","2014-10-31 19:13:48"
326240,790,"ADV_DONATION_CHARITY","2014-10-18 01:51:05"
181630,727,"ADV_DONATION_CHARITY","2014-12-16 06:18:20"
79163,2824,"ADV_DONATION_CHARITY","2014-12-06 00:15:40"
187784,3849,"ADV_LIKE_FACEBOOK","2014-12-13 07:51:52"
433500,36,"ADV_DONATION_CHARITY","2014-12-06 02:46:11"
479815,1143,"ADV_FREE_REFERRAL","2014-10-31 20:38:52"
385419,0,"ADV_FREE_REFERRAL","2014-10-08 07:49:03"
386729,1078,"ADV_LIKE_FACEBOOK","2014-10-01 22:29:26"
308950,348,"ADV_LIKE_FACEBOOK","2014-12-13 21:30:52"
444548,71,"ADV_FREE_REFERRAL","2014-12-13 13:00:58"
350685,2239,"ADV_DONATION_CHARITY","2014-10-20 03:20:46"
436822,1822,"ADV_LIKE_FACEBOOK","2014-12-17 07:53:43"
347199,3628,"ADV_DONATION_CHARITY","2014-11-04 03:49:22"
443092,3680,"ADV_DONATION_CHARITY","2014-12-24 20:32:07"
26433,4838,"ADV_DONATION_CHARITY","2014-12-18 15:52:59"
15294,4335,"ADV_FREE_REFERRAL","2014-11-25 06:52:46"
420600,3723,"ADV_DONATION_CHARITY","2014-12-10 11:03:29"
380882,370,"ADV_FREE_REFERRAL","2014-10-25 21:23:38"
303283,1790,"ADV_FREE_REFERRAL","2014-11-02 17:36:36"
436097,2539,"ADV_LIKE_FACEBOOK","2014-12-09 09:44:08"
26492,1116,"ADV_FREE_REFERRAL","2014-12-10 08:22:23"
249435,414,"ADV_FREE_REFERRAL","2014-12-17 06:30:54"
117415,2204,"ADV_LIKE_FACEBOOK","2014-12-15 15:15:18"
437129,2343,"ADV_LIKE_FACEBOOK","2014-10-30 02:14:10"
295515,9,"ADV_FREE_REFERRAL","2014-11-03 13:13:49"
247400,5,"ADV_LIKE_FACEBOOK","2014-11-25 18:06:22"
10781,745,"ADV_FREE_REFERRAL","2014-11-18 01:59:04"
225981,336,"ADV_LIKE_FACEBOOK","2014-10-12 19:43:29"
40581,2377,"ADV_LIKE_FACEBOOK","2014-11-26 04:38:54"
239660,305,"ADV_DONATION_CHARITY","2014-11-04 14:12:40"
383353,482,"ADV_FREE_REFERRAL","2014-10-10 22:38:28"
459777,92,"ADV_LIKE_FACEBOOK","2014-12-02 10:28:14"
319644,30,"ADV_LIKE_FACEBOOK","2014-10-22 12:37:00"
83274,11,"ADV_FREE_REFERRAL","2014-10-31 18:54:49"
301595,339,"ADV_LIKE_FACEBOOK","2014-10-29 18:10:32"
140041,617,"ADV_LIKE_FACEBOOK","2014-11-02 12:05:14"
63661,2803,"ADV_FREE_REFERRAL","2014-12-05 03:54:14"
383210,1744,"ADV_FREE_REFERRAL","2014-11-30 19:03:03"
46357,7,"ADV_LIKE_FACEBOOK","2014-10-02 17:41:26"
389880,2906,"ADV_LIKE_FACEBOOK","2014-12-13 06:01:37"
40165,385,"ADV_FREE_REFERRAL","2014-12-29 04:31:22"
84936,1660,"ADV_DONATION_CHARITY","2014-10-14 19:06:46"
305838,511,"ADV_LIKE_FACEBOOK","2014-10-12 07:15:07"
246967,502,"ADV_LIKE_FACEBOOK","2014-10-03 20:25:40"
8379,24,"ADV_LIKE_FACEBOOK","2014-11-17 22:16:31"
128598,1920,"ADV_LIKE_FACEBOOK","2014-12-16 08:38:39"
311150,4508,"ADV_FREE_REFERRAL","2014-11-30 12:54:09"
163167,2235,"ADV_LIKE_FACEBOOK","2014-11-05 07:31:46"
323200,2313,"ADV_LIKE_FACEBOOK","2014-10-10 22:46:40"
47105,718,"ADV_DONATION_CHARITY","2014-11-23 11:42:16"
76804,155,"ADV_FREE_REFERRAL","2014-11-21 23:55:43"
118496,317,"ADV_DONATION_CHARITY","2014-11-27 08:42:22"
345118,1982,"ADV_DONATION_CHARITY","2014-11-05 14:32:46"
134385,4340,"ADV_FREE_REFERRAL","2014-11-18 01:43:55"
178538,1305,"ADV_LIKE_FACEBOOK","2014-11-08 20:22:10"
270325,3535,"ADV_FREE_REFERRAL","2014-12-28 22:03:30"
180407,4016,"ADV_LIKE_FACEBOOK","2014-12-06 08:30:29"
93900,1115,"ADV_LIKE_FACEBOOK","2014-11-24 18:09:33"
206465,26,"ADV_LIKE_FACEBOOK","2014-10-11 03:03:14"
202056,75,"ADV_DONATION_CHARITY","2014-12-10 07:21:50"
91609,35,"ADV_LIKE_FACEBOOK","2014-10-08 18:25:32"
18021,593,"ADV_DONATION_CHARITY","2014-11-12 05:13:00"
121441,1727,"ADV_FREE_REFERRAL","2014-12-12 15:14:55"
424031,672,"ADV_LIKE_FACEBOOK","2014-11-17 21:53:02"
338567,20,"ADV_LIKE_FACEBOOK","2014-12-18 02:22:32"
338673,1705,"ADV_FREE_REFERRAL","2014-11-23 11:53:30"
354902,4128,"ADV_LIKE_FACEBOOK","2014-11-17 05:28:42"
248079,1421,"ADV_DONATION_CHARITY","2014-10-24 09:48:42"
158928,1891,"ADV_LIKE_FACEBOOK","2014-10-05 12:08:13"
493562,1899,"ADV_DONATION_CHARITY","2014-11-14 18:43:58"
167754,1,"ADV_DONATION_CHARITY","2014-10-16 21:50:15"
475975,824,"ADV_FREE_REFERRAL","2014-12-29 17:42:53"
158580,2232,"ADV_LIKE_FACEBOOK","2014-12-12 06:43:59"
249687,794,"ADV_FREE_REFERRAL","2014-10-04 06:52:02"
257908,506,"ADV_LIKE_FACEBOOK","2014-11-23 08:30:40"
295978,50,"ADV_DONATION_CHARITY","2014-10-20 04:02:48"
163900,211,"ADV_LIKE_FACEBOOK","2014-11-18 23:07:29"
243971,797,"ADV_LIKE_FACEBOOK","2014-10-23 22:49:23"
205645,338,"ADV_FREE_REFERRAL","2014-11-25 16:05:33"
251060,518,"ADV_FREE_REFERRAL","2014-11-28 16:29:55"
246311,241,"ADV_FREE_REFERRAL","2014-10-19 08:00:05"
422659,4622,"ADV_FREE_REFERRAL","2014-12-08 05:15:22"
196910,256,"ADV_DONATION_CHARITY","2014-12-14 03:06:49"
18408,3405,"ADV_DONATION_CHARITY","2014-11-23 19:22:27"
446863,3457,"ADV_DONATION_CHARITY","2014-12-23 12:21:28"
427965,813,"ADV_LIKE_FACEBOOK","2014-12-13 02:23:52"
320999,4165,"ADV_LIKE_FACEBOOK","2014-11-05 15:32:15"
179536,126,"ADV_FREE_REFERRAL","2014-12-18 11:45:01"
210963,416,"ADV_LIKE_FACEBOOK","2014-11-30 03:02:12"
328791,4403,"ADV_LIKE_FACEBOOK","2014-11-07 07:39:54"
73997,2897,"ADV_LIKE_FACEBOOK","2014-11-04 01:30:59"
242437,3980,"ADV_DONATION_CHARITY","2014-10-19 09:14:29"
306121,2762,"ADV_LIKE_FACEBOOK","2014-11-08 17:49:27"
252149,3159,"ADV_FREE_REFERRAL","2014-12-26 02:47:48"
168216,549,"ADV_LIKE_FACEBOOK","2014-12-28 05:23:03"
12786,1231,"ADV_FREE_REFERRAL","2014-12-25 06:03:08"
189043,17,"ADV_DONATION_CHARITY","2014-12-05 19:22:23"
34799,4232,"ADV_FREE_REFERRAL","2014-11-22 00:09:10"
365576,734,"ADV_DONATION_CHARITY","2014-12-29 03:56:40"
107685,1191,"ADV_FREE_REFERRAL","2014-10-22 00:31:25"
93053,50,"ADV_DONATION_CHARITY","2014-12-07 23:14:59"
82296,2,"ADV_LIKE_FACEBOOK","2014-10-15 05:10:14"
147738,4033,"ADV_FREE_REFERRAL","2014-12-24 16:44:55"
362688,0,"ADV_DONATION_CHARITY","2014-10-28 09:15:34"
11607,239,"ADV_LIKE_FACEBOOK","2014-10-14 02:29:10"
308966,412,"ADV_FREE_REFERRAL","2014-11-23 18:34:12"
304754,1335,"ADV_DONATION_CHARITY","2014-12-02 21:56:11"
391374,922,"ADV_FREE_REFERRAL","2014-12-17 11:45:57"
352406,2234,"ADV_DONATION_CHARITY","2014-12-18 16:54:13"
89600,2576,"ADV_LIKE_FACEBOOK","2014-12-15 21:32:53"
21009,1730,"ADV_LIKE_FACEBOOK","2014-11-24 18:20:38"
257443,3254,"ADV_FREE_REFERRAL","2014-10-17 10:01:27"
236029,834,"ADV_FREE_REFERRAL","2014-10-02 23:40:45"
180742,1037,"ADV_DONATION_CHARITY","2014-12-26 23:42:33"
87665,2896,"ADV_FREE_REFERRAL","2014-12-05 09:38:33"
117069,5,"ADV_DONATION_CHARITY","2014-12-11 07:02:32"
317361,1620,"ADV_LIKE_FACEBOOK","2014-11-07 08:52:40"
165408,1211,"ADV_FREE_REFERRAL","2014-11-23 08:46:04"
411342,1328,"ADV_LIKE_FACEBOOK","2014-10-18 11:34:49"
329640,40,"ADV_DONATION_CHARITY","2014-11-11 19:46:53"
463945,2103,"ADV_LIKE_FACEBOOK","2014-10-14 16:09:04"
412398,4701,"ADV_DONATION_CHARITY","2014-12-16 10:00:22"
171029,2604,"ADV_LIKE_FACEBOOK","2014-12-13 08:19:08"
163975,3589,"ADV_LIKE_FACEBOOK","2014-12-26 07:31:20"
350093,911,"ADV_DONATION_CHARITY","2014-11-30 18:49:01"
85065,1812,"ADV_LIKE_FACEBOOK","2014-12-14 19:43:29"
93744,0,"ADV_FREE_REFERRAL","2014-10-23 19:01:29"
456790,1020,"ADV_LIKE_FACEBOOK","2014-10-02 11:58:11"
189407,313,"ADV_LIKE_FACEBOOK","2014-12-01 14:36:45"
100083,3923,"ADV_LIKE_FACEBOOK","2014-10-06 14:32:00"
305065,2417,"ADV_FREE_REFERRAL","2014-12-26 15:58:50"
56133,1006,"ADV_FREE_REFERRAL","2014-10-22 14:28:09"
470571,510,"ADV_FREE_REFERRAL","2014-10-22 02:08:33"
3150,77,"ADV_FREE_REFERRAL","2014-10-14 17:48:50"
107830,2927,"ADV_FREE_REFERRAL","2014-10-24 03:20:30"
328816,23,"ADV_FREE_REFERRAL","2014-10-19 05:36:07"
177581,1800,"ADV_DONATION_CHARITY","2014-12-23 10:53:32"
372956,2259,"ADV_LIKE_FACEBOOK","2014-12-25 10:53:01"
116787,1241,"ADV_FREE_REFERRAL","2014-11-06 10:27:33"
348701,563,"ADV_DONATION_CHARITY","2014-12-04 05:11:56"
197180,328,"ADV_DONATION_CHARITY","2014-11-18 08:09:41"
483076,208,"ADV_FREE_REFERRAL","2014-11-02 14:51:45"
292943,1980,"ADV_DONATION_CHARITY","2014-10-09 05:19:16"
88429,387,"ADV_LIKE_FACEBOOK","2014-12-13 04:13:06"
270871,7,"ADV_DONATION_CHARITY","2014-12-14 23:20:26"
330484,2533,"ADV_LIKE_FACEBOOK","2014-11-29 12:22:42"
348398,294,"ADV_LIKE_FACEBOOK","2014-12-12 21:30:32"
119319,1900,"ADV_LIKE_FACEBOOK","2014-12-21 05:38:46"
170102,2355,"ADV_FREE_REFERRAL","2014-11-19 11:11:11"
49390,2201,"ADV_FREE_REFERRAL","2014-12-03 13:50:56"
278577,3349,"ADV_FREE_REFERRAL","2014-10-31 03:20:57"
134240,2657,"ADV_LIKE_FACEBOOK","2014-12-08 13:22:16"
186787,280,"ADV_FREE_REFERRAL","2014-12-02 16:53:58"
130975,2505,"ADV_DONATION_CHARITY","2014-11-21 02:31:58"
105452,1122,"ADV_FREE_REFERRAL","2014-10-31 03:36:19"
